,Jumlah Hari Hujan (hari),Tekanan Udara (mb),Penyinaran Matahari (%),Suhu (?C),Kecepatan Angin (m/det),Kelembaban
0,1.971153846153846,4.703663793103445,2.3572003218020923,3.445065176908752,1.259124087591241,2.8899082568807355
1,3.7740384615384617,4.5579645896988055,1.729686242960579,3.538175046554933,0.4509906152241919,2.844036697247706
2,2.767214640198511,3.7015086206896513,0.7964601769911501,3.3626806213610507,0.11209593326381648,0.0
3,3.4375,4.665948275862071,1.5607401448109413,3.351955307262571,1.3894681960375395,2.327981651376147
4,3.3894230769230766,4.74676724137931,2.5100563153660502,3.2588454376163867,1.415537017726799,3.2454128440366983
5,3.581730769230769,4.714439655172413,2.50201126307321,3.6312849162011176,0.6856100104275288,3.5091743119266052
6,2.767214640198511,4.5579645896988055,2.9139331198105634,3.3626806213610507,0.974531253074154,3.0096202854230416
7,1.2019230769230769,4.703663793103445,2.695092518101368,3.1657355679702057,1.0245046923879042,2.706422018348624
8,3.4855769230769234,4.692887931034484,2.5744167337087696,3.7243947858472986,0.8680917622523462,3.1307339449541285
9,3.293269230769231,4.741379310344826,1.3676588897827837,3.1657355679702057,1.7544316996871743,3.612385321100918
10,2.767214640198511,4.709051724137929,3.0571198712791636,4.748603351955307,0.6074035453597497,2.305045871559633
11,3.533653846153846,0.0,3.065164923572003,0.0,0.7638164754953076,2.5
12,2.5480769230769225,4.714439655172413,3.588093322606597,4.003724394785845,2.666840458811262,2.385321100917432
13,2.4519230769230766,3.938577586206897,0.0,2.420856610800744,0.2424400417101147,2.7752293577981657
14,2.767214640198511,4.741379310344826,3.716814159292035,3.3626806213610507,1.858706986444213,1.9839449541284395
15,2.331730769230769,4.671336206896548,3.065164923572003,3.351955307262571,0.6074035453597497,3.0733944954128436
16,2.5480769230769225,4.682112068965516,3.950120675784393,3.1657355679702057,1.5458811261730971,3.1880733944954134
17,2.767214640198511,4.719827586206897,3.6283185840707963,3.3626806213610507,1.8065693430656937,2.970183486238531
18,1.7307692307692306,4.6875,4.054706355591311,3.351955307262571,2.2758081334723674,2.408256880733946
19,3.0769230769230766,4.676724137931032,3.684633950120676,2.9795158286778403,0.7377476538060479,3.5091743119266052
20,3.605769230769231,4.5579645896988055,2.9139331198105634,3.3626806213610507,0.974531253074154,3.0096202854230416
21,3.052884615384615,2.47306034482758,2.9139331198105634,3.445065176908752,1.3633993743482795,3.1651376146788994
22,3.918269230769231,4.806034482758619,1.2791633145615446,3.6312849162011176,0.8420229405630865,3.2110091743119273
23,2.767214640198511,4.5579645896988055,2.9139331198105634,3.3626806213610507,0.974531253074154,3.0096202854230416
24,5.0,4.703663793103445,2.52614641995173,2.5139664804469284,1.1548488008342024,3.4747706422018343
25,2.767214640198511,4.730603448275858,2.5341914722445695,3.9106145251396676,0.4509906152241919,2.511467889908257
26,2.596153846153846,4.779094827586199,3.3065164923572006,3.1657355679702057,1.0245046923879042,3.0733944954128436
27,1.2740384615384615,4.5579645896988055,2.9139331198105634,3.3626806213610507,0.5031282586027112,3.417431192660551
28,3.533653846153846,4.719827586206897,3.0571198712791636,3.351955307262571,0.21637122002085507,3.3371559633027523
29,2.572115384615384,4.741379310344826,4.20756234915527,4.003724394785845,0.9202294056308655,2.8325688073394506
30,4.543269230769231,4.692887931034484,2.1319388576025746,2.9795158286778403,1.0766423357664237,3.577981651376147
31,4.110576923076923,4.741379310344826,2.2847948511665326,3.2588454376163867,1.259124087591241,3.2339449541284413
32,4.278846153846154,4.622844827586206,1.8584070796460177,3.445065176908752,0.9462982273201253,3.623853211009175
33,3.0769230769230766,4.62823275862069,2.8238133547868065,3.445065176908752,0.6856100104275288,3.532110091743119
34,1.658653846153846,4.703663793103445,2.389380530973452,3.2588454376163867,1.2330552659019813,2.9128440366972477
35,3.822115384615384,4.5579645896988055,2.019308125502816,3.6312849162011176,0.13816475495307612,2.5
36,3.894230769230769,3.9978448275861993,1.7940466613032988,1.6759776536312856,0.05995828988529718,3.761467889908257
37,3.581730769230769,4.665948275862071,2.276749798873693,3.6312849162011176,1.5198123044838376,2.511467889908257
38,2.956730769230769,4.552801724137929,2.2043443282381334,3.072625698324021,1.3112617309697603,3.1192660550458715
39,3.0288461538461533,4.725215517241374,2.8238133547868065,3.7243947858472986,0.7638164754953076,3.3027522935779814
40,1.8028846153846152,4.655172413793103,2.099758648431215,3.2588454376163867,0.5031282586027112,3.1880733944954134
41,1.8028846153846152,4.725215517241374,3.354786806114239,3.1657355679702057,1.0766423357664237,2.8669724770642198
42,3.052884615384615,4.74676724137931,2.847948511665326,3.351955307262571,0.7638164754953076,3.1880733944954134
43,3.221153846153846,4.74676724137931,2.0917135961383746,3.1657355679702057,1.780500521376434,3.56651376146789
44,1.7067307692307694,4.735991379310342,2.638777152051489,4.376163873370579,1.2069864442127218,2.259174311926607
45,3.6298076923076925,0.04849137931034164,3.105390185036203,0.0,0.815954118873827,2.477064220183486
46,2.3076923076923075,4.714439655172413,3.588093322606597,4.283054003724395,2.6407716371220022,2.385321100917432
47,2.283653846153846,3.938577586206897,0.0,2.9795158286778403,0.13816475495307612,2.9931192660550465
48,2.767214640198511,4.735991379310342,4.1914722445695896,4.283054003724395,3.4489051094890515,3.0096202854230416
49,2.4759615384615383,4.6875,3.065164923572003,3.445065176908752,0.58133472367049,3.0733944954128436
50,1.5384615384615385,4.698275862068961,4.432823813354787,3.2588454376163867,1.5458811261730971,3.0733944954128436
51,2.043269230769231,4.445043103448278,3.6524537409493165,2.234636871508382,1.5458811261730971,3.1077981651376145
52,0.4807692307692306,4.719827586206897,4.706355591311344,3.538175046554933,0.7898852971845673,2.2477064220183482
53,3.605769230769231,4.725215517241374,3.467417538213999,3.445065176908752,0.5031282586027112,3.3371559633027523
54,3.4134615384615383,4.881465517241381,2.2606596942880133,3.6312849162011176,0.7638164754953076,3.4518348623853203
55,3.7740384615384617,4.811422413793103,2.52614641995173,2.9795158286778403,0.9723670490093848,3.405963302752294
56,3.918269230769231,4.735991379310342,1.5607401448109413,4.283054003724395,0.8680917622523462,3.1192660550458715
57,2.767214640198511,4.5579645896988055,2.9139331198105634,3.3626806213610507,0.974531253074154,3.0096202854230416
58,3.894230769230769,4.692887931034484,2.582461786001609,2.5139664804469284,0.7377476538060479,3.417431192660551
59,2.767214640198511,4.7521551724137865,3.2099758648431216,4.003724394785845,0.9723670490093848,2.5
60,2.956730769230769,4.800646551724135,3.6926790024135157,3.351955307262571,0.9984358706986444,3.3486238532110093
61,2.767214640198511,4.5579645896988055,2.9139331198105634,3.3626806213610507,0.974531253074154,3.0096202854230416
62,3.3413461538461533,4.714439655172413,2.196299275945294,3.351955307262571,0.3206465067778937,3.2683486238532122
63,2.331730769230769,4.6875,4.400643604183427,3.9106145251396676,1.1548488008342024,2.855504587155963
64,3.7980769230769234,4.725215517241374,2.5502815768302494,2.793296089385475,1.1548488008342024,3.589449541284404
65,2.767214640198511,4.5579645896988055,2.9139331198105634,3.3626806213610507,0.974531253074154,3.0096202854230416
66,4.519230769230769,4.655172413793103,2.043443282381335,3.538175046554933,0.9462982273201253,3.3830275229357802
67,3.6298076923076925,4.671336206896548,2.7674979887369267,3.351955307262571,0.7898852971845673,3.1651376146788994
68,1.9951923076923077,4.719827586206897,2.1319388576025746,3.351955307262571,1.33733055265902,3.0389908256880744
69,3.605769230769231,4.5579645896988055,1.831053901850362,5.0,0.5005213764337851,2.80619266055046
70,3.9423076923076925,4.01239224137931,1.64119066773934,1.6108007448789579,0.25808133472367056,3.751146788990825
71,3.509615384615384,4.679956896551722,2.9139331198105634,2.420856610800744,0.974531253074154,2.5
72,3.8701923076923075,4.785021551724135,1.0587288817377314,3.1191806331471135,0.6204379562043796,3.350917431192661
73,4.086538461538462,4.719827586206897,2.019308125502816,3.6312849162011176,0.9202294056308655,3.417431192660551
74,4.375,4.681573275862064,3.6001609010458573,3.109869646182492,0.9124087591240876,3.409403669724771
75,3.125,4.730603448275858,3.0168946098149636,3.072625698324021,0.372784150156413,3.0733944954128436
76,4.206730769230769,4.689116379310342,2.059533386967015,3.351955307262571,1.4598540145985404,3.3692660550458715
77,3.822115384615384,4.741379310344826,2.4215607401448116,3.137802607076349,1.8065693430656937,3.532110091743119
78,2.5,4.719827586206897,2.043443282381335,4.46927374301676,1.0036496350364965,2.6639908256880744
79,4.134615384615384,0.053879310344825626,2.9042638777152057,0.0931098696461845,0.7638164754953076,2.614678899082568
80,2.8605769230769234,4.737068965517238,3.6685438455349964,4.30167597765363,2.666840458811262,2.75
81,1.9471153846153848,4.994612068965509,2.176991150442478,2.6070763500931093,1.1027111574556832,3.669724770642203
82,2.7163461538461533,4.628771551724135,3.1391794046661303,4.18994413407821,5.0,2.8658256880733948
83,3.3173076923076925,4.698275862068961,4.432823813354787,3.351955307262571,0.58133472367049,3.0733944954128436
84,2.1394230769230766,4.692887931034484,4.1914722445695896,3.7243947858472986,1.5719499478623566,2.9587155963302756
85,2.2115384615384617,4.7521551724137865,3.6283185840707963,4.515828677839849,0.974531253074154,2.9587155963302756
86,1.3942307692307694,4.698275862068961,4.432823813354787,3.817504655493483,0.9410844629822732,2.373853211009175
87,2.767214640198511,4.750538793103445,3.1319388576025746,3.2588454376163867,3.1412930135557873,3.5516055045871564
88,4.158653846153846,4.870689655172413,2.759452936444087,3.7243947858472986,0.372784150156413,3.4862385321100913
89,4.206730769230769,4.816810344827587,2.759452936444087,3.072625698324021,0.7638164754953076,3.4518348623853203
90,4.591346153846154,4.816810344827587,1.516492357200322,3.7523277467411553,0.8733055265901981,3.283256880733944
91,4.326923076923077,4.714439655172413,2.2606596942880133,3.7243947858472986,0.6595411887382691,3.417431192660551
92,4.735576923076923,4.781788793103445,2.134352373290427,2.7653631284916216,1.1444212721584985,3.463302752293579
93,2.767214640198511,4.745689655172406,2.7771520514883354,3.072625698324021,0.9150156412930136,2.557339449541285
94,3.4855769230769234,4.800646551724135,3.4473049074818993,3.56610800744879,1.0036496350364965,3.3795871559633035
95,3.3173076923076925,4.719827586206897,1.6653258246178602,3.351955307262571,1.5067778936392076,2.557339449541285
96,3.3413461538461533,4.714439655172413,2.193081255028158,3.351955307262571,0.3284671532846716,3.2649082568807337
97,3.125,4.31573275862069,3.738535800482704,3.891992551210425,1.0688216892596456,3.0252293577981657
98,2.767214640198511,4.5579645896988055,2.9139331198105634,3.3626806213610507,0.974531253074154,3.0096202854230416
99,3.533653846153846,4.8200431034482705,2.769911504424779,3.351955307262571,1.1548488008342024,3.417431192660551
100,4.399038461538462,4.62823275862069,2.003218020917136,3.6312849162011176,0.6282586027111574,3.3027522935779814
101,4.399038461538462,4.719827586206897,1.6492357200321803,4.18994413407821,1.5198123044838376,3.0275229357798157
102,1.778846153846154,4.74676724137931,2.50201126307321,3.445065176908752,1.3633993743482795,2.7637614678899087
103,3.1730769230769234,4.5579645896988055,1.2148028962188253,4.18994413407821,0.974531253074154,2.844036697247706
104,2.283653846153846,3.9493534482758577,1.6283185840707965,2.1135940409683442,0.05995828988529718,3.5722477064220186
105,2.884615384615384,4.725215517241374,1.9227674979887366,3.538175046554933,0.7377476538060479,2.7408256880733948
106,3.1490384615384617,4.832974137931032,0.8318584070796462,3.538175046554933,0.5552659019812305,3.2798165137614674
107,2.596153846153846,4.7575431034482705,1.8020917135961383,0.7448789571694583,0.5552659019812305,3.0733944954128436
108,2.5480769230769225,4.7521551724137865,3.7892196299275946,3.2588454376163867,1.029718456725756,3.3830275229357802
109,2.644230769230769,4.7575431034482705,3.121480289621883,2.2253258845437607,0.8941605839416059,2.9472477064220186
110,2.668269230769231,4.789870689655167,2.679002413515688,3.538175046554933,1.0505735140771637,2.9357798165137616
111,2.5480769230769225,4.779094827586199,2.2204344328238133,3.445065176908752,1.7544316996871743,3.3371559633027523
112,2.1394230769230766,4.7575431034482705,2.1641190667739343,4.655493482309122,0.7116788321167883,2.1903669724770634
113,3.7980769230769234,0.08782327586206407,2.890587288817377,0.0,0.8498435870698645,2.6341743119266052
114,2.8605769230769234,4.784482758620683,3.6283185840707963,4.30167597765363,1.5458811261730971,2.5
115,2.2115384615384617,4.051724137931032,2.679002413515688,2.700186219739294,0.19030239833159543,3.3715596330275233
116,2.0673076923076925,4.789870689655167,3.8777152051488333,4.283054003724395,1.8847758081334725,2.465596330275229
117,2.596153846153846,4.682112068965516,3.218020917135962,3.6312849162011176,0.47705943691345154,5.0
118,2.2115384615384617,4.730603448275858,4.7304907481898635,3.7243947858472986,1.6501564129301358,2.844036697247706
119,0.9134615384615385,4.768318965517238,4.030571198712792,3.3626806213610507,0.7638164754953076,3.2798165137614674
120,0.841346153846154,4.741379310344826,3.773129525341915,3.7243947858472986,1.1027111574556832,2.178899082568808
121,3.581730769230769,4.795258620689651,3.2421560740144812,3.1657355679702057,1.2851929092805006,3.623853211009175
122,2.572115384615384,4.917025862068961,2.5366049879324217,3.7243947858472986,0.5344108446298228,3.298165137614678
123,3.677884615384615,4.859913793103445,2.7433628318584073,3.1657355679702057,0.8420229405630865,3.2683486238532122
124,1.8750000000000002,4.838362068965516,1.3676588897827837,4.003724394785845,0.9462982273201253,3.1192660550458715
125,3.581730769230769,4.719827586206897,2.9042638777152057,3.7243947858472986,1.0505735140771637,3.417431192660551
126,3.8701923076923075,4.806034482758619,3.1456154465004023,2.9795158286778403,1.3633993743482795,3.2683486238532122
127,2.3798076923076925,4.795258620689651,3.258246178600161,3.072625698324021,0.9984358706986444,2.694954128440367
128,2.9326923076923075,4.822198275862071,3.934030571198713,3.538175046554933,1.0245046923879042,2.7522935779816518
129,2.5,4.741379310344826,2.9139331198105634,3.1657355679702057,0.974531253074154,2.350917431192661
130,2.019230769230769,4.74676724137931,3.7087691069991955,3.072625698324021,0.5552659019812305,2.9357798165137616
131,2.043269230769231,4.806034482758619,2.968624296057924,4.18994413407821,0.5031282586027112,2.7408256880733948
132,3.8701923076923075,4.811422413793103,2.9042638777152057,2.9795158286778403,1.2851929092805006,3.417431192660551
133,2.7644230769230766,4.859913793103445,3.9823008849557526,3.351955307262571,1.2851929092805006,3.1880733944954134
134,3.918269230769231,4.768318965517238,2.7433628318584073,3.817504655493483,2.1976016684045883,3.2798165137614674
135,3.221153846153846,4.779094827586199,2.759452936444087,4.376163873370579,1.5980187695516166,3.0160550458715605
136,1.8750000000000002,4.773706896551722,3.442477876106195,3.445065176908752,0.6882168925964547,2.9587155963302756
137,0.8894230769230769,4.768318965517238,2.329847144006436,3.7243947858472986,0.6021897810218978,3.7500000000000018
138,2.8125,4.784482758620683,2.949316170555109,2.8864059590316558,0.732533889468196,3.417431192660551
139,1.7307692307692306,4.7629310344827545,2.205953338696702,3.538175046554933,0.7559958289885298,3.0160550458715605
140,1.6105769230769231,4.811422413793103,2.3386967015285602,3.351955307262571,0.6047966631908238,3.1995412844036686
141,1.6826923076923077,4.789870689655167,2.2759452936444085,4.003724394785845,0.8472367049009385,2.9013761467889907
142,2.355769230769231,4.789870689655167,3.897827835880933,3.351955307262571,0.5344108446298228,3.3256880733944953
143,1.9951923076923077,4.849137931034484,3.619469026548673,3.445065176908752,0.49009384775808135,2.8325688073394506
144,2.283653846153846,4.811422413793103,2.950120675784393,3.6312849162011176,1.037539103232534,2.9472477064220186
145,2.5480769230769225,4.811422413793103,3.785197103781175,3.351955307262571,0.8055265901981231,3.4288990825688064
146,1.2740384615384615,4.789870689655167,2.994368463395012,4.655493482309122,0.3832116788321168,2.270642201834862
147,2.6201923076923075,0.10775862068965125,3.4279967819790835,0.0931098696461845,0.5396246089676747,2.31651376146789
148,1.7307692307692306,4.838362068965516,5.0,4.748603351955307,0.7194994786235662,1.8119266055045866
149,1.2259615384615385,4.999999999999993,4.202735317779566,2.5139664804469284,0.0,3.2798165137614674
150,1.5624999999999998,4.832974137931032,4.603378921962993,4.283054003724395,0.9932221063607926,2.408256880733946
151,2.091346153846154,4.768318965517238,3.391794046661304,3.6312849162011176,0.23983315954118875,2.8784403669724767
152,1.346153846153846,4.806034482758619,4.950925181013677,3.6312849162011176,0.8342022940563086,2.855504587155963
153,0.5528846153846152,4.962284482758619,4.995172968624296,2.5139664804469284,0.8342022940563086,3.1192660550458715
154,0.33653846153846145,4.789870689655167,4.915526950925181,3.817504655493483,1.034932221063608,2.454128440366972
155,3.533653846153846,4.832974137931032,2.585679806918745,3.2588454376163867,0.4379562043795621,3.612385321100918
156,2.091346153846154,4.946120689655167,2.4585679806918748,4.003724394785845,0.5474452554744526,3.0160550458715605
157,2.355769230769231,4.90301724137931,3.1013676588897834,3.351955307262571,0.4822732012513035,3.0963302752293576
158,2.8365384615384617,4.892241379310342,1.9364440868865647,4.18994413407821,0.49270072992700736,2.9243119266055047
159,3.221153846153846,4.7629310344827545,3.226870474658085,3.9106145251396676,0.5552659019812305,3.3830275229357802
160,1.4182692307692306,4.859913793103445,3.5905068382944494,3.351955307262571,0.7429614181438999,2.454128440366972
161,0.0,4.838362068965516,4.522928399034594,4.655493482309122,0.586548488008342,2.1100917431192645
162,2.091346153846154,4.90301724137931,3.5341914722445695,3.6312849162011176,0.735140771637122,2.408256880733946
163,1.7548076923076923,4.886853448275858,3.9911504424778768,3.2588454376163867,0.3128258602711158,3.3142201834862384
164,0.1923076923076923,4.789870689655167,4.206757843925986,3.6312849162011176,0.49009384775808135,2.672018348623853
165,0.6009615384615385,4.870689655172413,4.432823813354787,4.18994413407821,0.4848800834202294,2.6376146788990837
166,2.3798076923076925,4.865301724137929,3.5092518101367656,2.8864059590316558,0.59436913451512,3.3715596330275233
167,1.4182692307692306,4.897629310344826,4.921158487530168,3.6312849162011176,0.6595411887382691,2.7637614678899087
168,3.605769230769231,4.816810344827587,3.115848753016895,3.7243947858472986,0.3832116788321168,3.3715596330275233
169,2.4038461538461533,4.795258620689651,3.3443282381335484,4.0968342644320295,0.6595411887382691,2.442660550458715
